movieId,title,genres,year,director,actors
277904,Dobaaraa,Mystery|Sci-Fi|Thriller,2022,Anurag Kashyap,"Taapsee Pannu, Pavail Gulati, Aarrian Sawant"
76130,Universal Soldier: Regeneration,Action|Drama|Sci-Fi|Thriller,2009,John Hyams,"Jean-Claude Van Damme, Dolph Lundgren, Andrei Arlovski"
271106,Tamara,Comedy,2016,Alexandre Castagnetti,"Héloïse Martin, Sylvie Testud, Rayane Bensetti"
254520,Fear and Loathing in Aspen,(no genres listed),2021,Bobby Kennedy III,"Jay Bulger, Cheryl Hines, Amaryllis Fox"
246430,The Lights of Asakusa,Drama,1937,Yasujirō Shimazu,"Ken Uehara, Mieko Takamine, Daijirō Natsukawa"
191735,Wild Berries,Comedy|Drama,2003,Miwa Nishikawa,"Hiroyuki Miyasako, Miho Tsumiki, Sei Hiraizumi"
115412,El malvado Carabel,Comedy,1956,Fernando Fernán Gómez,"Fernando Fernán Gómez, María Luz Galicia, Rafael López Somoza"
190817,The Miles Davis Story,Documentary,2001,Mike Dibb,"Jimmy Cobb, Shirley Horn, Frances Davis"
125982,Trick or Treat,Animation,1952,Jack Hannah,"Clarence Nash, June Foray, Thurl Ravenscroft"
206204,Morning Sun,Documentary,2003,Carma Hinton,
235585,Leningrad Cowboys: Total Balalaika Show,Documentary,1994,Aki Kaurismäki,"Twist-Twist Erkinharju, Ben Granfelt, Sakke Järvenpää"
142000,Blu Gang e vissero per sempre felici e ammazzati,(no genres listed),1973,Luigi Bazzoni,"Jack Palance, Antonio Falsi, Guido Mannari"
252080,Falling for a Dancer,Romance,1998,Richard Standeven,"Elisabeth Dermot Walsh, Dermot Crowley, Liam Cunningham"
8915,Stage Beauty,Drama,2004,Richard Eyre,"Claire Danes, Billy Crudup, Derek Hutchinson"
288171,Love Under the Crucifix,Romance,1962,Kinuyo Tanaka,"Ineko Arima, Tatsuya Nakadai, Ganjirō Nakamura II"
174845,Return to Montauk,Drama,2017,Volker Schlöndorff,"Stellan Skarsgård, Nina Hoss, Bronagh Gallagher"
136872,Zapatlela,(no genres listed),1993,Mahesh Kothare,"Dilip Prabhavalkar, Laxmikant Berde, Mahesh Kothare"
176299,Tom and Jerry: Willy Wonka and the Chocolate Factory,Adventure|Animation|Children|Comedy,2017,Spike Brandt,"JP Karliak, Jess Harnell, Lincoln Melcher"
168038,Advance & Retreat,Romance,2016,Steven R. Monroe,"Casey Deidrick, Riley Voelkel, Brandon W. Jones"
138256,X's & O's,Comedy|Drama|Romance,2007,Kedar Korde,"Clayne Crawford, Sarah Wright, Warren Christie"
168546,Invention of Trust,Drama,,Alex Schaad,"Dimitrij Schaad, Ulrich Wessel, Patrick Finger"
143829,Il Successo,Comedy,1963,Mauro Morassi,"Vittorio Gassman, Jean-Louis Trintignant, Anouk Aimée"
164951,Demons,Drama,2012,Ain Mäeots,"Tambet Tuisk, Ene Järvis, Ain Lutsepp"
237,Forget Paris,Comedy|Romance,1995,Billy Crystal,"Billy Crystal, Debra Winger, Joe Mantegna"
160622,Big Man - The False Etruscan,(no genres listed),1988,,
211353,Petrified,Horror,2006,Charles Band,"Kathryn Adams, Robert Buckley, Roark Critchlow"
159221,Bad Guys Always Die,Action|Comedy,2016,Sun Hao,"Son Ye-jin, Chen Bolin, Qiao Zhenyu"
177233,Rebel in the Rye,Drama,2017,Danny Strong,"Nicholas Hoult, Kevin Spacey, Victor Garber"
208150,Burning Cane,Drama,2019,Phillip Michael Youmans,"Wendell Pierce, Karen Kaia Livers, Dominique McClellan"
151555,"It's Not You, It's Me",Comedy,2013,Nathan Ives,"Ross McCall, Joelle Carter, Vivica A. Fox"
183157,Dark River,Drama|Mystery|Thriller,2018,Clio Barnard,"Ruth Wilson, Mark Stanley, Sean Bean"
121227,Supermensch: The Legend of Shep Gordon,Documentary,2013,Mike Myers,"Shep Gordon, Alice Cooper, Sylvester Stallone"
142717,Resurrection County,Horror|Thriller,2008,Matt Zettell,"Cassie Self, Dayton Knoll, Adam Huss"
162344,Tom Segura: Mostly Stories,Comedy,2016,Jaime Eliezer Karas,"Tom Segura, Davis Choh"
101971,Never Sleep Again: The Elm Street Legacy,Documentary,2010,Daniel Farrands,"Heather Langenkamp, Robert Englund, Wes Craven"
208917,Caicedo (with Pole),Documentary,1894,William K.L. Dickson,Juan A. Caicedo
178587,The Smell of Us,Drama,2014,Larry Clark,"Lukas Ionesco, Diane Rouxel, Théo Cholbi"
176115,Hopeless Romantic,Romance,2016,Farhad Mann,"Brandon W. Jones, Christa B. Allen, Cassi Thomson"
201058,Death to the Supermodels,Comedy|Horror,2005,Joel Silverman,"Jaime Pressly, Brooke Burns, Maria Arcé"
153306,"Daddy, Santa Claus is Dead",Horror,1991,,
211914,Russell Peters: Deported,(no genres listed),2020,David Higby,"Russell Peters, Jason Collings"
165259,"Nefertiti, Queen of the Nile",Drama,1961,Fernando Cerchio,"Jeanne Crain, Vincent Price, Edmund Purdom"
6491,No Turning Back,Adventure|Drama|Thriller,2001,,
148152,Formula for a Murder,Horror,1985,Alberto De Martino,"Christina Nagy, David Warbeck, Carroll Blumenberg"
164939,Vincent N Roxxy,Crime|Drama|Thriller,2016,Gary Michael Schultz,"Emile Hirsch, Zoë Kravitz, Emory Cohen"
158064,Vulgar Fractions,Documentary,2011,Peter Bo Rappmund,
188095,Shultes,Crime|Drama,2008,Bakur Bakuradze,"Gela Chitava, Ruslan Grebyonkin, Lyubov Firsova"
287759,It Ain't Over,Documentary,2023,Sean Mullin,"Yogi Berra, Lindsay Berra, Bob Costas"
146880,More of Me,(no genres listed),2007,Daisy von Scherler Mayer,"Molly Shannon, Steven Weber, Jake Beale"
26726,Dutch,Comedy,1991,Peter Faiman,"Ed O'Neill, Ethan Embry, JoBeth Williams"
3333,"Killing of Sister George, The",Drama,1968,Robert Aldrich,"Beryl Reid, Susannah York, Coral Browne"
5963,"Children's Hour, The",Drama,1961,William Wyler,"Shirley MacLaine, Audrey Hepburn, James Garner"
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",Animation|Drama,1987,Frédéric Back,Philippe Noiret
84779,Inspector Bellamy (Bellamy),Crime|Drama,2009,Claude Chabrol,"Gérard Depardieu, Clovis Cornillac, Marie Bunel"
131792,The Big Bet,(no genres listed),1985,Bert I. Gordon,"Lance Sloane, Kim Evenson, Sylvia Kristel"
138128,Enigma,Sci-Fi,2009,Jason Shumway,"Nadia Salamanca, Ventura Alvarez"
75443,Invisible Stripes,Crime|Drama,1939,Lloyd Bacon,"George Raft, Jane Bryan, William Holden"
189811,The Nostril Picker,Comedy|Horror,1988,Mark Nowicki,"Carl Zschering, Edward Tanner, Laura Cummings"
156834,Honeymoon Hotel,Comedy,1964,Henry Levin,"Robert Goulet, Nancy Kwan, Robert Morse"
234171,Firelight,Drama,2012,Darnell Martin,"Cuba Gooding Jr., Q'orianka Kilcher, DeWanda Wise"
221342,Soldier Millions,Drama|War,2018,Gonçalo Galvão Teles,"João Arrais, Miguel Borges, Carminho Coelho"
141846,Steve Jobs: The Man in the Machine,Documentary,2015,Alex Gibney,"Bob Belleville, Chrisann Brennan, Nolan Bushnell"
216045,House of Evil,Horror,2017,Luca Boni,"Andrew Harwood Mills, Lucy Drive, Désirée Giorgetti"
155290,Kareem: Minority of One,Documentary,2015,Aaron Cohen,"Liev Schreiber, Kareem Abdul-Jabbar, Magic Johnson"
167118,Sugar Mountain,Drama|Thriller,2016,Richard Gray,"Drew Roy, Shane Coffey, Jason Momoa"
90413,Oranges and Sunshine,Drama,2010,Jim Loach,"Emily Watson, Aisling Loftus, Hugo Weaving"
114719,She Devils of the SS (Eine Armee Gretchen),Drama|Thriller|War,1973,Erwin C. Dietrich,"Elisabeth Felchner, Karin Heske, Renate Kasché"
7394,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,1965,Ken Annakin,"Stuart Whitman, Sarah Miles, James Fox"
241426,Fallen Angels,(no genres listed),1985,Gregory Dark,"Kristara Barrington, Tom Byron, Eric Edwards"
195887,Every Day is Christmas,Drama,2018,David Weaver,"Toni Braxton, Guy Christie, Gloria Reuben"
148769,The Education Of Shelby Knox,Documentary,2005,Marion Lipschutz,Shelby Knox
193998,Love Clinic,Comedy|Drama,2015,Aaron Kim,"Kang Ye-won, Oh Ji-ho, Ha Joo-hee"
124496,Our Town,(no genres listed),2007,Jeong Gil-young,"Oh Man-seok, Lee Sun-kyun, Ryu Deok-hwan"
250540,Breakfast at Dad's,Children|Comedy|Drama,2016,Mariya Kravchenko,"Yuri Kolokolnikov, Katerina Shpitsa, Luiza-Gabriela Brovina"
223924,The Quiet Room,Drama|Horror|Thriller,2018,Sam Wineman,"Jamal Douglas, Alaska Thunderfuck, Kit Williamson"
57946,Noriko's Dinner Table (Noriko no shokutaku),Drama|Horror,2005,Sion Sono,"Kazue Fukiishi, Tsugumi, Yuriko Yoshitaka"
230509,Michael Inside,Drama,2018,Frank Berry,"Dafhyd Flynn, Lalor Roddy, Moe Dunford"
174719,Bad Ben,Horror,2016,Unknown,
148763,IMAX - The Dream Is Alive,Documentary,1985,Graeme Ferguson,"Walter Cronkite, David Leestma, George Nelson"
205745,A Week Alone,Drama,2007,,
234623,So You Want to Wear the Pants,Comedy,1952,Richard L. Bare,"George O'Hanlon, Phyllis Coates, Fritz Feld"
44601,Go Tell the Spartans,Drama|War,1978,Ted Post,"Burt Lancaster, Craig Wasson, Marc Singer"
229947,The Division,Action|Crime|Thriller,2020,Vicente Amorim,"Sílvio Guindane, Erom Cordeiro, Natália Lage"
174851,The Last Rescue,Action|Drama|War,2015,Eric Colley,"Brett Cullen, Cody Kasch, Gilles Marini"
43260,8MM 2,Drama|Mystery|Thriller,2005,J.S. Cardone,"Johnathon Schaech, Lori Heuring, Julie Benz"
200312,Sharon 1.2.3.,Comedy|Romance,2018,Mark Brown,"Erinn Hayes, Nadine Velazquez, Skyler Samuels"
68474,Riders of Destiny,Romance|Western,1933,Robert N. Bradbury,"John Wayne, Cecilia Parker, Forrest Taylor"
86420,Two Drifters (Odete),Drama,2005,João Pedro Rodrigues,"Ana Cristina Oliveira, Nuno Gil, João Carreira"
1511,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti)",Comedy|Romance,1997,Nana Dzhordzhadze,"Pierre Richard, Micheline Presle, Nino Kirtadzé"
122423,The Love Letter,Fantasy|Romance,1998,Dan Curtis,"Campbell Scott, Jennifer Jason Leigh, David Dukes"
259607,Bog of Beasts,Drama,2006,Cláudio Assis,"Fernando Teixeira, Caio Blat, Matheus Nachtergaele"
2819,Three Days of the Condor (3 Days of the Condor),Drama|Mystery|Romance|Thriller,1975,Sydney Pollack,"Robert Redford, Faye Dunaway, Cliff Robertson"
253326,Cream,Comedy|Romance,2020,Nóra Lakos,"Vica Kerekes, Erik Gyarmati, Ferenc Elek"
109613,One Mile Away,Documentary,2012,,
182959,To All a Goodnight,Horror,1980,David Hess,"Jennifer Runyon, Forrest Swanson, Linda Gentile"
159055,Blind Side,Drama|Thriller,1993,Geoff Murphy,"Rutger Hauer, Rebecca De Mornay, Ron Silver"
238000,The Bay of Love and Sorrows,Drama,2002,Tim Southam,"Peter Outerbridge, Jonathan Scarfe, Joanne Kelly"
61215,13 Beloved (13 game sayawng),Horror|Mystery|Thriller,2006,Chookiat Sakveerakul,"Krissada Sukosol Clapp, Achita Sikamana, Sarunyu Wongkrachang"
223250,The Caterpillar Wish,(no genres listed),2006,Sandra Sciberras,"Victoria Thaine, Susie Porter, Robert Mammone"
152747,Foreign Parts,Documentary,2010,Véréna Paravel,
91266,Another Cinderella Story,Children|Comedy|Musical|Romance,2008,Damon Santostefano,"Selena Gomez, Drew Seeley, Jane Lynch"
262667,Quit Staring at My Plate,Drama,2016,Hana Jušić,"Mia Petričević, Nikša Butijer, Arijana Čulina"
174241,Life of an American Fireman,Action,1903,George S. Fleming,"Vivian Vaughan, James H. White, Arthur White"
183369,Last Men in Aleppo,Documentary,2017,Steen Johannessen,"Khaled Umar Harah, Batul"
158685,Deathlands,Sci-Fi,2003,Joshua Butler,"Vincent Spano, Jenya Lano, Traci Lords"
121941,The Birdmen,Drama|War,1971,Philip Leacock,"Doug McClure, René Auberjonois, Richard Basehart"
180817,On The Avenue,Comedy|Romance,1937,Roy Del Ruth,"Dick Powell, Madeleine Carroll, Alice Faye"
75813,Leaves of Grass,Comedy|Crime|Drama|Thriller,2009,Tim Blake Nelson,"Edward Norton, Susan Sarandon, Richard Dreyfuss"
110649,March or Die,Adventure|Drama|Romance|War,1977,Dick Richards,"Gene Hackman, Terence Hill, Catherine Deneuve"
163663,Other People,Drama,2016,Chris Kelly,"Jesse Plemons, Molly Shannon, Bradley Whitford"
198555,Relations,Drama,2006,Avdotya Smirnova,"Anna Mikhalkova, Mikhail Porechenkov, Anastasia Seglia"
256291,The Playboy of the Western World,Comedy,1962,Brian Desmond Hurst,"Siobhán McKenna, Gary Raymond, Elspeth March"
143961,Don't Look Up,Horror,1996,Hideo Nakata,"Yûrei Yanagi, Yasuyo Shirashima, Kei Ishibashi"
104013,They Call Him Bulldozer (Lo chiamavano Bulldozer),Action|Comedy,1978,,
127455,Down to Earth,Drama,1994,Pedro Costa,"Isaach de Bankolé, Inês de Medeiros, Édith Scob"
132575,50 to 1,Drama,2014,Jim Wilson,"Skeet Ulrich, Christian Kane, William Devane"
125449,Jack the Reaper,Horror,2011,,
7826,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,1947,Norman Z. McLeod,"Danny Kaye, Virginia Mayo, Fay Bainter"
182673,The Carmilla Movie,Adventure|Comedy|Fantasy|Romance,2017,Spencer Maybee,"Elise Bauman, Natasha Negovanlis, Annie Briggs"
155921,Silver Queen,Western,1942,Lloyd Bacon,"George Brent, Priscilla Lane, Bruce Cabot"
154518,Mira,(no genres listed),1971,Fons Rademakers,"Willeke van Ammelrooy, Jan Decleir, Carlos van Lanckere"
163755,The Last Producer,Drama,2000,Burt Reynolds,"Burt Reynolds, Lauren Holly, Benjamin Bratt"
278844,Days Before the Millennium,Drama,2022,Teng-Yuan Chang,"Annie Nguyen, Nguyen Thu Hang, Chiang Chang-Hui"
127626,Under Ten Flags,Drama|War,1960,Duilio Coletti,"Van Heflin, Charles Laughton, Mylène Demongeot"
128163,Anita,Drama|Romance|Thriller,2009,Marcos Carnevale,"Alejandra Manzo, Peto Menahem, Luis Luque"
234424,The House in Marsh Road,Horror|Thriller,1960,Montgomery Tully,"Tony Wright, Patricia Dainton, Sandra Dorne"
138532,Ghost of Goodnight Lane,Comedy|Horror,2014,Alin Bijan,"Lacey Chabert, Danielle Harris, Billy Zane"
254801,Francis in the Navy,Children|Comedy|Romance,1955,Arthur Lubin,"Donald O'Connor, Martha Hyer, Richard Erdman"
113778,Cat Run 2,Action,2014,John Stockwell,"Scott Mechlowicz, Alphonso McAuley, Winter Ave Zoli"
198795,No Half Measures: Creating the Final Season of Breaking Bad,Documentary,2013,Stuart Richardson,"Bryan Cranston, Aaron Paul, Anna Gunn"
193511,Public Disturbance,Comedy,2018,Danny Lee,"Amber Stevens West, Joey Lawrence, Skyler Samuels"
282191,Wine Jabs,(no genres listed),2015,Lou Baldanza,"Kate Siegel, Jon Gormley, Mariano Leon-Guerrero"
130103,Blue Collar Comedy Tour: One for the Road,Comedy,2006,C.B. Harding,"Bill Engvall, Ron White, Jeff Foxworthy"
204344,Come Together,(no genres listed),2008,Charles B. Unger,"Vanessa Gomez, Marisa Sullivan, Spencer Ryan"
156761,Blue Sky Bones,(no genres listed),2013,Cui Jian,"Huang Xuan, Guo Jinglin, Mao Amin"
187841,Dharmathin Thalaivan,Children,1988,S. P. Muthuraman,"Rajinikanth, Prabhu, Suhasini Maniratnam"
198903,Dead Mine,Action|Horror,2012,Steven Sheil,"Miki Mizuno, Sam Hazeldine, Ario Bayu"
267038,Christmas in the Rockies,Romance,2021,Justin G. Dyck,"Kimberly-Sue Murray, Stephen Huszar, Patricia Stratigeas"
5854,Sharky's Machine,Crime|Drama|Romance,1981,Burt Reynolds,"Burt Reynolds, Rachel Ward, Henry Silva"
226574,Honest Thief,Action|Crime|Drama|Thriller,2020,Mark Williams,"Liam Neeson, Kate Walsh, Jai Courtney"
26435,Starting Over,Comedy|Romance,1979,Alan J. Pakula,"Burt Reynolds, Jill Clayburgh, Candice Bergen"
207680,My Best Holidays,Children|Comedy,2012,Philippe Lellouche,"Philippe Lellouche, Julie Gayet, Gérard Darmon"
6506,Fulltime Killer (Chuen jik sat sau),Action|Thriller,2001,Wai Ka-fai,"Andy Lau Tak-Wah, Takashi Sorimachi, Simon Yam"
26745,Other People's Money,Comedy|Drama|Romance,1991,Norman Jewison,"Danny DeVito, Gregory Peck, Penelope Ann Miller"
210495,Mope,Drama,2019,Lucas Heyne,"Nathan Stewart-Jarrett, Kelly Sry, Brian Huskey"
142797,White Rabbit,Drama,2013,Tim McCann,"Britt Robertson, Sam Trammell, Ryan Lee"
161466,Once Upon a Spy,(no genres listed),1980,Ivan Nagy,"Ted Danson, Mary Louise Weller, Christopher Lee"
278394,Positive,(no genres listed),1990,Rosa von Praunheim,"Phil Zwickler, Larry Kramer, Michael Callen"
101088,Stoker,Drama|Mystery|Thriller,2013,Park Chan-wook,"Mia Wasikowska, Nicole Kidman, Matthew Goode"
122996,Man on Fire,Drama,1957,Ranald MacDougall,"Bing Crosby, Inger Stevens, Mary Fickett"
140379,The Face on the Milk Carton,(no genres listed),1995,Waris Hussein,"Kellie Martin, Sharon Lawrence, Richard Masur"
79430,8: The Mormon Proposition,Documentary,2010,Reed Cowan,"Rocky Anderson, Matt Aune, Tyler Barrick"
125043,The Ice Follies of 1939,Drama,1939,Reinhold Schünzel,"Joan Crawford, James Stewart, Lew Ayres"
121368,Gidget Goes to Rome,Comedy|Romance,1963,Paul Wendkos,"James Darren, Cindy Carol, Jessie Royce Landis"
8949,Sideways,Comedy|Drama|Romance,2004,Alexander Payne,"Paul Giamatti, Thomas Haden Church, Virginia Madsen"
78344,"Song of Sparrows, The (Avaze gonjeshk-ha)",Drama,2008,Majid Majidi,"Reza Naji, Hamid Aghazi, Kamran Dehghan"
93439,Skies Above the Landscape (Nebo iznad krajolika),Comedy,2006,Nenad Đurić,"Audrey Hamm, Aleksandar Šeksan, Haris Burina"
8795,Musa the Warrior (Musa),Action|Adventure|Drama|War,2001,Kim Sung-soo,"Jung Woo-sung, Ahn Sung-ki, Ju Jin-mo"
282139,Χούλιγκανς: Κάτω τα χέρια απ' τα νιάτα!,Adventure|Crime|Drama,1983,Kostas Karagiannis,"Giorgos Kyrlidis, Katiana Balanika, Petros Zarkadis"
73339,"Innocent, The (Innocente, L')",Drama|Romance,1976,Luchino Visconti,"Giancarlo Giannini, Laura Antonelli, Rina Morelli"
212325,Holy Musical B@man!,Comedy,2012,Matt Lang,"Joseph Walker, Lauren Lopez, Jeff Blim"
781,Stealing Beauty,Drama,1996,Bernardo Bertolucci,"Liv Tyler, Sinéad Cusack, Jeremy Irons"
284563,A Family Finds Entertainment,Comedy,2005,Ryan Trecartin,"Ryan Trecartin, Lizzie Fitch, Alison Powell"
106156,London - The Modern Babylon (2012) ,Documentary,2012,,
142154,Unlucky Charms,Fantasy|Horror,2013,Charles Band,"Nikki Leigh, Masuimi Max, Anna Sophia Berglund"
260319,The Cold Equations,Action|Sci-Fi|Thriller,1996,Peter Geiger,"Billy Campbell, Poppy Montgomery, Daniel Roebuck"
195281,Chasing Tyson,Documentary,2015,Steven Cantor,"Mike Tyson, Evander Holyfield, Don King"
252320,Maggie Simpson in The Longest Daycare,Animation|Children|Drama,2012,David Silverman,
81898,"Agony and the Ecstasy of Phil Spector, The",Documentary,2009,,
140805,Attack on Titan,Drama|Horror,2015,Shinji Higuchi,"Haruma Miura, Kiko Mizuhara, Kanata Hongo"
190675,Pyaar To Hona Hi Tha,Comedy|Drama|Romance,1998,Anees Bazmee,"Ajay Devgn, Kajol, Kashmera Shah"
198511,Single AF,Horror|Thriller,2018,Robert Alesandro,"Robert Alesandro, Chris Farah, Trevor LaPaglia"
128383,Mark Shoots First,(no genres listed),1975,Stelvio Massi,"Franco Gasparri, Lee J. Cobb, Nino Benvenuti"
141852,Wasting Away,Comedy|Horror,2007,Matthew Kohnen,"Matthew Davis, Colby French, Julianna Robinson"
219553,Unsubscribe,Documentary,,Alec Wry,"Brian Velazquez, Cody Laper, Matthew Parry-Jones"
146270,Krampus: The Reckoning,(no genres listed),2015,Robert Conway,"Monica Engesser, Amelia Haberman, James Ray"
193363,The Ninja Mission,Action|Drama,1984,Mats Helge,"Krzysztof Kolberger, Hanna Pola, Bo F. Munthe"
191799,Extinction,Sci-Fi,2018,Ben Young,"Michael Peña, Lizzy Caplan, Israel Broussard"
98927,Two in the Wave,Documentary,2010,Emmanuel Laurent,"Jean-Luc Godard, François Truffaut, Antoine de Baecque"
227931,Nest of Tens,Drama,2000,Miranda July,"Polly Bilchuk, Peter Borden, Eva Rioselo"
241928,SuicideGirls: The First Tour,Documentary,2005,Mike Marshall,"Raven Isis, Nixon Suicide, Pearl Suicide"
111804,Jack the Ripper (Jess Franco's Jack the Ripper),Drama|Thriller,1976,,
224673,Repression,Thriller,2020,Elbert van Strien,"Thekla Reuten, Elijah Wolf, Emun Elliott"
230507,Cat Sticks,Drama,2019,Ronny Sen,"Tanmay Dhanania, Joyraj Bhattacharya, Sumeet Thakur"
111917,Teresa,Drama,1951,Fred Zinnemann,"Pier Angeli, John Ericson, Patricia Collinge"
217091,Brampton's Own,Drama,2018,Michael Doneger,"Alex Russell, Rose McIver, Scott Porter"
286553,Murder in the Front Row: The San Francisco Bay Area Thrash Metal Story,Documentary,2019,Adam Dubin,"Tom Araya, Craig Behrhorst, Pam Behrhorst"
170957,Cars 3,Adventure|Animation|Comedy,2017,Brian Fee,"Owen Wilson, Cristela Alonzo, Chris Cooper"
5817,Ararat,Drama|War,2002,Atom Egoyan,"Simon Abkarian, Charles Aznavour, Christopher Plummer"
213604,The Night House,Horror|Thriller,2020,David Bruckner,"Rebecca Hall, Sarah Goldberg, Vondie Curtis-Hall"
3664,Puppet Master 5: The Final Chapter,Horror|Sci-Fi|Thriller,1994,Jeff Burr,"Gordon Currie, Chandra West, Ian Ogilvy"
119607,Escape from Crime,Crime|Drama,1942,D. Ross Lederman,"Richard Travis, Julie Bishop, Jackie Gleason"
241704,Armageddon Tales,Action|Sci-Fi,2021,Jonah Schwartz,"Jeremy Dash, Sarah Groleau, Erin Hyndman"
279278,Fullmetal Alchemist: The Final Alchemy,Action|Adventure|Fantasy,2022,Fumihiko Sori,"Ryosuke Yamada, Atomu Mizuishi, Tsubasa Honda"
206395,The Comedy Central Roast of Alec Baldwin,Comedy,2019,Joel Gallen,"Sean Hayes, Alec Baldwin, Nikki Glaser"
244748,Twyla Moves,Documentary,2021,Jonathan Field,"Benjamin Buza, Misty Copeland, Herman Cornejo"
60948,Bottle Shock,Drama,2008,Randall Miller,"Alan Rickman, Chris Pine, Bill Pullman"
131270,Kung Fu Jungle,Action|Crime|Thriller,2014,Teddy Chan,"Donnie Yen, Charlie Yeung, Wang Baoqiang"
217715,Dogora,Crime|Sci-Fi,1964,Ishirō Honda,"Robert Dunham, Yōsuke Natsuki, Yōko Fujiyama"
118294,A Justified Life: Sam Peckinpah and the High Country,Documentary,2006,Nick Redman,"Fern Lea Peter, Sam Peckinpah"
262889,John Lennon: Love is All You Need,Documentary,2010,Ashley Hall,"Cynthia Lennon, Julian Lennon, Yoko Ono"
158512,To the Ends of the Earth,Thriller,1948,Robert Stevenson,"Dick Powell, Signe Hasso, Maylia Fong"
211329,Josh Kirby... Time Warrior: Planet of the Dino-Knights,Adventure|Children|Sci-Fi,1995,Ernest D. Farino,"Corbin Allred, Jennifer Burns, Derek Webster"
4467,"Adventures of Baron Munchausen, The",Adventure|Comedy|Fantasy,1988,Terry Gilliam,"John Neville, Eric Idle, Sarah Polley"
167786,When the Bough Breaks,Drama|Horror|Mystery,2016,Jon Cassar,"Morris Chestnut, Regina Hall, Jaz Sinclair"
130046,Thanatomorphose,Horror,2012,Éric Falardeau,"Émile Beaudry, Eryka Cantieri, Roch-Denis Gagnon"
219565,NASA & SpaceX: Journey to the Future,Documentary,2020,Director X.,"Elon Musk, Robert Behnken, Douglas Hurley"
225571,"Venise, arrivée en gondole",(no genres listed),1896,Charles Moisson,
254815,Cult Following,Adventure|Comedy|Horror,2021,Matt Hartley,"Jeannie Elise Mai, Garrett Marchbank, Dina Cataldi"
79561,Dr. Moreau's House of Pain,Horror,2004,Charles Band,"John Patrick Jordan, Jessica Lancaster, Peter Donald Badalamenti II"
266416,Two,Horror|Thriller,2021,Mike Hostench,"Pablo Derqui, Marina Gatell, Kandido Uranga"
211169,The Christmas Temp,Romance,2019,Bill Corcoran,"Sara Canning, Robin Dunne, Julian Richings"
187003,Der Verdacht,Thriller,2011,Matti Geschonneck,"Christiane Paul, Hans-Jochen Wagner, Ina Weisse"
8667,A Home at the End of the World,Drama|Romance,2004,Michael Mayer,"Colin Farrell, Robin Wright, Dallas Roberts"
50445,"Hitcher, The",Action|Horror|Thriller,2007,Dave Meyers,"Sean Bean, Sophia Bush, Zachary Knighton"
203727,England Made Me,Drama,1973,Peter Duffell,"Peter Finch, Michael York, Hildegard Neil"
126160,The Last Diamond,Drama,2014,Eric Barbier,"Yvan Attal, Bérénice Bejo, Jean-François Stévenin"
27205,Kadosh,Drama,1999,Amos Gitai,"Yaël Abecassis, Yoram Hattab, Meital Barda"
134935,Paul Goodman Changed My Life,Documentary|Drama,2011,Jonathan Lee,Paul Goodman
235803,A Holiday Pageant at Home,Children|Comedy,1901,Unknown,
175547,Dying to Belong,Drama,1997,William A. Graham,"Hilary Swank, Sarah Chalke, Jenna von Oy"
161012,Final Justice,Action|Crime|Drama,1985,Greydon Clark,"Joe Don Baker, Rossano Brazzi, Venantino Venantini"
176393,Drunktown's Finest,Drama,2014,Sydney Freeland,"Jeremiah Bitsui, Kiowa Gordon, Shauna Baker"
112463,Black Gunn,Action|Crime|Thriller,1972,Robert Hartford-Davis,"Jim Brown, Martin Landau, Brenda Sykes"
1243,Rosencrantz and Guildenstern Are Dead,Comedy|Drama,1990,Tom Stoppard,"Gary Oldman, Tim Roth, Richard Dreyfuss"
1248,Touch of Evil,Crime|Film-Noir|Thriller,1958,Orson Welles,"Charlton Heston, Janet Leigh, Orson Welles"
265096,Once Upon a Date,Comedy|Romance,2017,Lee Friedlander,"Dean Geyer, Katrina Bowden, Francia Raísa"
173935,Tokyo Ghoul,Action|Drama|Horror|Thriller,2017,Kentaro Hagiwara,"Masataka Kubota, Yoshiko Sengen, Nobuyuki Suzuki"
213325,Larger than Life: The Kevyn Aucoin Story,Documentary,2017,Tiffany Bartok,"Christy Turlington, Cher, Tori Amos"
168006,The Watermill Princess,Children|Comedy|Fantasy,1994,Zdeněk Troška,"Andrea Černá, Radek Valenta, Yvetta Blanarovičová"
1735,Great Expectations,Drama|Romance,1998,Alfonso Cuarón,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria"
58490,Miss Pettigrew Lives for a Day,Comedy|Romance,2008,Bharat Nalluri,"Frances McDormand, Amy Adams, Lee Pace"
124909,Hollywood Hotel,Comedy|Romance,1937,Busby Berkeley,"Dick Powell, Rosemary Lane, Lola Lane"
247510,A Tattered Web,Crime|Drama|Thriller,1971,Paul Wendkos,"Lloyd Bridges, Frank Converse, Sallie Shockley"
204864,Plunder Road,Crime|Drama,1957,Hubert Cornfield,"Gene Raymond, Jeanne Cooper, Wayne Morris"
65621,Liberty Kid,Drama,2007,Ilya Chaiken,
1926,"Broadway Melody, The",Musical,1929,Harry Beaumont,"Charles King, Anita Page, Bessie Love"
